problem_id,variant,classical_objective,quantum_objective,final_objective,exact_objective,selected_load_ids,n_selected,total_demand_kg,capacity_utilization,feasible,improvement,classical_ms,qubo_build_ms,quantum_ms,decode_ms,total_ms,n_qubo_vars,coupling_density,seed,q_quantum_invoked,q_quantum_contribution_used,q_quantum_artifact_source,q_quantum_artifact_ids,q_quantum_contribution_score,q_classical_incumbent_objective,q_quantum_candidate_objective,q_final_route_source,q_rejection_reason,q_n_qubits,q_circuit_depth,q_shots,q_feasible_sampling_rate,q_coupling_density,q_skip_reason,experiment,category,algorithm,n_options
CIRC_025_MND_50FC19D7AEC4,HYBRID-3,-350.05668207076087,-308.36996550938335,-350.05668207076087,-350.05668207076087,REQ_F19BBCF4E605,1,2010.0,0.8938605503883252,True,0.0,0.01410000550094992,0.16009999671950936,3144.5364999963203,0.014500008546747267,3144.877800004906,12,1.0,42,True,False,quantum_simulator,,0.0,-350.05668207076087,-308.36996550938335,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.1279296875,1.0,,quav_hybrid_v1,circular_return,HYBRID-3,6
CIRC_025_MND_50FC19D7AEC4,HYBRID-3-WARM,-350.05668207076087,-293.412678938471,-350.05668207076087,-350.05668207076087,REQ_F19BBCF4E605,1,2010.0,0.8938605503883252,True,0.0,0.02230000973213464,0.2884999994421378,3472.0868000003975,0.014500008546747267,3472.7060000004712,12,1.0,42,True,False,quantum_simulator,,0.0,-350.05668207076087,-293.412678938471,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.1455078125,1.0,,quav_hybrid_v1,circular_return,HYBRID-3-WARM,6
CIRC_025_MND_50FC19D7AEC4,QUBO_CLASSICAL,-350.05668207076087,-350.05668207076087,-350.05668207076087,-350.05668207076087,REQ_F19BBCF4E605,1,2010.0,0.8938605503883252,True,0.0,0.023100001271814108,0.41530000453349203,68.96899999992456,0.015600002370774746,69.83870000112802,12,1.0,42,True,False,classical_qubo,,0.0,-350.05668207076087,-350.05668207076087,classical_incumbent,not_better_than_incumbent,12,,,,1.0,,quav_hybrid_v1,circular_return,QUBO_CLASSICAL,6
CIRC_026_MND_3F6468C86419,HYBRID-3,-772.6716948152279,-590.8122686959302,-772.6716948152279,-772.6716948152279,"REQ_933DC062F327,REQ_E777B15C4BB5",2,4930.0,0.9884417375014835,True,0.0,0.019400002202019095,0.17970000044442713,3245.9364000096684,0.015099998563528061,3246.324099993217,12,1.0,42,True,False,quantum_simulator,,0.0,-772.6716948152279,-590.8122686959302,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.1962890625,1.0,,quav_hybrid_v1,circular_return,HYBRID-3,6
CIRC_026_MND_3F6468C86419,HYBRID-3-WARM,-772.6716948152279,-455.1711952336326,-772.6716948152279,-772.6716948152279,"REQ_933DC062F327,REQ_E777B15C4BB5",2,4930.0,0.9884417375014835,True,0.0,0.03460000152699649,0.4214000073261559,4045.855999997002,0.010500007192604244,4046.7486000125064,12,1.0,42,True,False,quantum_simulator,,0.0,-772.6716948152279,-455.1711952336326,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.1953125,1.0,,quav_hybrid_v1,circular_return,HYBRID-3-WARM,6
CIRC_026_MND_3F6468C86419,QUBO_CLASSICAL,-772.6716948152279,-772.6716948152279,-772.6716948152279,-772.6716948152279,"REQ_933DC062F327,REQ_E777B15C4BB5",2,4930.0,0.9884417375014835,True,0.0,0.023300002794712782,0.3549999964889139,69.62989999738056,0.022200008970685303,70.31219999771565,12,1.0,42,True,False,classical_qubo,,0.0,-772.6716948152279,-772.6716948152279,classical_incumbent,not_better_than_incumbent,12,,,,1.0,,quav_hybrid_v1,circular_return,QUBO_CLASSICAL,6
CIRC_027_MND_96D277426B8A,HYBRID-3,-1689.6312415354716,-1689.6312415354716,-1689.6312415354716,-1689.6312415354716,REQ_E7A1EB08E39D,1,6370.0,0.6931736031726563,True,0.0,0.021200001356191933,0.2879999956348911,3132.584600010887,0.013600001693703234,3133.2416999939596,12,1.0,42,True,False,quantum_simulator,,0.0,-1689.6312415354716,-1689.6312415354716,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.1455078125,1.0,,quav_hybrid_v1,circular_return,HYBRID-3,6
CIRC_027_MND_96D277426B8A,HYBRID-3-WARM,-1689.6312415354716,-1689.6312415354716,-1689.6312415354716,-1689.6312415354716,REQ_E7A1EB08E39D,1,6370.0,0.6931736031726563,True,0.0,0.02059999678749591,0.3208999987691641,3513.984300006996,0.015600002370774746,3514.7068000078434,12,1.0,42,True,False,quantum_simulator,,0.0,-1689.6312415354716,-1689.6312415354716,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.1416015625,1.0,,quav_hybrid_v1,circular_return,HYBRID-3-WARM,6
CIRC_027_MND_96D277426B8A,QUBO_CLASSICAL,-1689.6312415354716,-1689.6312415354716,-1689.6312415354716,-1689.6312415354716,REQ_E7A1EB08E39D,1,6370.0,0.6931736031726563,True,0.0,0.02379999205004424,0.37909999082330614,93.36690000782255,0.020399995264597237,94.16110000165645,12,1.0,42,True,False,classical_qubo,,0.0,-1689.6312415354716,-1689.6312415354716,classical_incumbent,not_better_than_incumbent,12,,,,1.0,,quav_hybrid_v1,circular_return,QUBO_CLASSICAL,6
CIRC_028_MND_AE02C36E7ACD,HYBRID-3,-673.8613113579695,-673.8613113579695,-673.8613113579695,-673.8613113579695,"REQ_7FD4B4FF7B61,REQ_337F78C800DF",2,3860.0,0.9903729106221735,True,0.0,0.031100003980100155,0.3192999865859747,3680.048199996236,0.016299993149004877,3680.7984999904875,12,1.0,42,True,False,quantum_simulator,,0.0,-673.8613113579695,-673.8613113579695,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.1796875,1.0,,quav_hybrid_v1,circular_return,HYBRID-3,6
CIRC_028_MND_AE02C36E7ACD,HYBRID-3-WARM,-673.8613113579695,-497.10062628410213,-673.8613113579695,-673.8613113579695,"REQ_7FD4B4FF7B61,REQ_337F78C800DF",2,3860.0,0.9903729106221735,True,0.0,0.03300000389572233,0.41029999556485564,2967.211800001678,0.017999991541728377,2968.471899992437,12,1.0,42,True,False,quantum_simulator,,0.0,-673.8613113579695,-497.10062628410213,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.1884765625,1.0,,quav_hybrid_v1,circular_return,HYBRID-3-WARM,6
CIRC_028_MND_AE02C36E7ACD,QUBO_CLASSICAL,-673.8613113579695,-673.8613113579695,-673.8613113579695,-673.8613113579695,"REQ_7FD4B4FF7B61,REQ_337F78C800DF",2,3860.0,0.9903729106221735,True,0.0,0.029800008633174002,0.407900006393902,69.35270001122262,0.01990000600926578,70.21659999736585,12,1.0,42,True,False,classical_qubo,,0.0,-673.8613113579695,-673.8613113579695,classical_incumbent,not_better_than_incumbent,12,,,,1.0,,quav_hybrid_v1,circular_return,QUBO_CLASSICAL,6
CIRC_029_MND_9E255CEE332B,HYBRID-3,-3136.436102343607,-1804.1012989173064,-3136.436102343607,-3136.436102343607,REQ_9C3C46242629,1,11250.0,0.9802618481356763,True,0.0,0.019699989934451878,0.25690000620670617,3128.6136000126135,0.014300007023848593,3129.15759999305,12,1.0,42,True,False,quantum_simulator,,0.0,-3136.436102343607,-1804.1012989173064,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.1484375,1.0,,quav_hybrid_v1,circular_return,HYBRID-3,6
CIRC_029_MND_9E255CEE332B,HYBRID-3-WARM,-3136.436102343607,-3136.436102343607,-3136.436102343607,-3136.436102343607,REQ_9C3C46242629,1,11250.0,0.9802618481356763,True,0.0,0.022599997464567423,0.450999999884516,3209.0850999957183,0.010299991117790341,3210.0321000034455,12,1.0,42,True,False,quantum_simulator,,0.0,-3136.436102343607,-3136.436102343607,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.1513671875,1.0,,quav_hybrid_v1,circular_return,HYBRID-3-WARM,6
CIRC_029_MND_9E255CEE332B,QUBO_CLASSICAL,-3136.436102343607,-3136.436102343607,-3136.436102343607,-3136.436102343607,REQ_9C3C46242629,1,11250.0,0.9802618481356763,True,0.0,0.0185999961104244,0.39010000182315707,63.62920001265593,0.018999999156221747,64.40820000716485,12,1.0,42,True,False,classical_qubo,,0.0,-3136.436102343607,-3136.436102343607,classical_incumbent,not_better_than_incumbent,12,,,,1.0,,quav_hybrid_v1,circular_return,QUBO_CLASSICAL,6
CIRC_030_MND_07DDCCA966AE,HYBRID-3,-2778.298448201117,-2778.298448201117,-2778.298448201117,-2864.6352108898272,REQ_EDC07A30F602,1,9750.0,0.9046491501845516,True,0.0,0.020899999071843922,0.2734000008786097,3003.1942000059644,0.015300000086426735,3003.7711999902967,12,1.0,42,True,False,quantum_simulator,,0.0,-2778.298448201117,-2778.298448201117,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.224609375,1.0,,quav_hybrid_v1,circular_return,HYBRID-3,6
CIRC_030_MND_07DDCCA966AE,HYBRID-3-WARM,-2778.298448201117,-2778.298448201117,-2778.298448201117,-2864.6352108898272,REQ_EDC07A30F602,1,9750.0,0.9046491501845516,True,0.0,0.02580000727903098,0.46279998787213117,3188.740300000063,0.014599994756281376,3189.7031999978935,12,1.0,42,True,False,quantum_simulator,,0.0,-2778.298448201117,-2778.298448201117,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.205078125,1.0,,quav_hybrid_v1,circular_return,HYBRID-3-WARM,6
CIRC_030_MND_07DDCCA966AE,QUBO_CLASSICAL,-2778.298448201117,-2864.6352108898272,-2864.6352108898272,-2864.6352108898272,"REQ_027B86EB2157,REQ_8DE52863871A",2,10710.0,0.9937222972796459,True,86.33676268871022,0.022299995180219412,0.3963000053772703,82.78219999920111,0.02300000051036477,83.63710000412539,12,1.0,42,True,True,classical_qubo,,86.33676268871022,-2778.298448201117,-2864.6352108898272,circular_hybrid,,12,,,,1.0,,quav_hybrid_v1,circular_return,QUBO_CLASSICAL,6
CIRC_031_MND_C163C6E4A832,HYBRID-3,-654.167779701242,-452.4682974977743,-654.167779701242,-654.167779701242,"REQ_72C2B2F35C04,REQ_A59DE8BF9CF8",2,4170.0,0.8464548573960186,True,0.0,0.030399998649954796,0.30440000409726053,2985.8535999956075,0.01170000177808106,2986.508500005584,12,1.0,42,True,False,quantum_simulator,,0.0,-654.167779701242,-452.4682974977743,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.1376953125,1.0,,quav_hybrid_v1,circular_return,HYBRID-3,6
CIRC_031_MND_C163C6E4A832,HYBRID-3-WARM,-654.167779701242,-654.167779701242,-654.167779701242,-654.167779701242,"REQ_72C2B2F35C04,REQ_A59DE8BF9CF8",2,4170.0,0.8464548573960186,True,0.0,0.025299988919869065,0.28750000637955964,3481.100699995295,0.014700010069645941,3481.715100002475,12,1.0,42,True,False,quantum_simulator,,0.0,-654.167779701242,-654.167779701242,classical_incumbent,not_better_than_incumbent,12,132.0,1024.0,0.154296875,1.0,,quav_hybrid_v1,circular_return,HYBRID-3-WARM,6
